Baseline 100%T,,Eva,,Koen,,Jasmijn,,Mads,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
549.2000122,0.3369621038,549.2000122,0.03921592981,549.2000122,0.08559817821,549.2000122,0.02730537578,549.2000122,0.1484258622,
548.7999878,0.3368654251,548.7999878,0.03938360512,548.7999878,0.08580674231,548.7999878,0.02746128663,548.7999878,0.1488889456,
548.4000244,0.3369707167,548.4000244,0.03944063559,548.4000244,0.08586903661,548.4000244,0.02734879404,548.4000244,0.1491404921,
548,0.3368563652,548,0.0395928286,548,0.08599113673,548,0.02759229206,548,0.1495772004,
547.5999756,0.3369800448,547.5999756,0.0395221673,547.5999756,0.08610869199,547.5999756,0.02764641494,547.5999756,0.1497151852,
547.2000122,0.3369347453,547.2000122,0.0397006534,547.2000122,0.08619897068,547.2000122,0.02772819065,547.2000122,0.1502167881,
546.7999878,0.3369207978,546.7999878,0.03977911547,546.7999878,0.08634699136,546.7999878,0.02766296826,546.7999878,0.1506282836,
546.4000244,0.3371579349,546.4000244,0.03961196914,546.4000244,0.08619508892,546.4000244,0.02748362347,546.4000244,0.1506592631,
546,0.3372596204,546,0.03983429819,546,0.08643855155,546,0.02767157555,546,0.151193589,
545.5999756,0.3376290798,545.5999756,0.03986051306,545.5999756,0.08672791719,545.5999756,0.02777722664,545.5999756,0.1515875906,
545.2000122,0.3379676044,545.2000122,0.03995844349,545.2000122,0.08687893301,545.2000122,0.02785342559,545.2000122,0.1518673301,
544.7999878,0.3382461071,544.7999878,0.04029536992,544.7999878,0.08693420887,544.7999878,0.02785488777,544.7999878,0.1521835178,
544.4000244,0.3384928703,544.4000244,0.04023084417,544.4000244,0.08720289171,544.4000244,0.02800276875,544.4000244,0.1525489986,
544,0.3384782672,544,0.04039552808,544,0.08740016073,544,0.02811858058,544,0.1530476511,
543.5999756,0.3386875093,543.5999756,0.04053631797,543.5999756,0.08746386319,543.5999756,0.02792223915,543.5999756,0.153241381,
543.2000122,0.338796556,543.2000122,0.04055541754,543.2000122,0.08758412302,543.2000122,0.02797549218,543.2000122,0.1535841525,
542.7999878,0.3388945162,542.7999878,0.04049678892,542.7999878,0.08767449111,542.7999878,0.0279655531,542.7999878,0.1538208425,
542.4000244,0.3388259411,542.4000244,0.04058809951,542.4000244,0.08769245446,542.4000244,0.02795693837,542.4000244,0.1539870501,
542,0.3386405706,542,0.0407499373,542,0.08784659207,542,0.02793457732,542,0.1543950886,
541.5999756,0.3385329545,541.5999756,0.04084607586,541.5999756,0.08808962256,541.5999756,0.02799335495,541.5999756,0.1546824723,
541.2000122,0.3383644819,541.2000122,0.04096220806,541.2000122,0.0883455053,541.2000122,0.02799117379,541.2000122,0.1549540311,
540.7999878,0.3383022249,540.7999878,0.04105236381,540.7999878,0.08833741397,540.7999878,0.02794849128,540.7999878,0.1551309675,
540.4000244,0.3382919431,540.4000244,0.04101514816,540.4000244,0.08853513747,540.4000244,0.02801538818,540.4000244,0.1553017497,
540,0.3382968605,540,0.04097279161,540,0.08864319324,540,0.02795583569,540,0.1553841531,
539.5999756,0.3381249011,539.5999756,0.04130700231,539.5999756,0.08889187872,539.5999756,0.02803888544,539.5999756,0.1558950543,
539.2000122,0.3382518589,539.2000122,0.04129558429,539.2000122,0.08893406391,539.2000122,0.02794216946,539.2000122,0.15623191,
538.7999878,0.3381482959,538.7999878,0.04121850058,538.7999878,0.08917112648,538.7999878,0.02814689092,538.7999878,0.1564189792,
538.4000244,0.3381596804,538.4000244,0.04135266691,538.4000244,0.08933243901,538.4000244,0.02801668458,538.4000244,0.1567400247,
538,0.338105768,538,0.04152626544,538,0.08963191509,538,0.02807467245,538,0.1570737064,
537.5999756,0.3381254077,537.5999756,0.04157295451,537.5999756,0.08984424174,537.5999756,0.0279579889,537.5999756,0.1574323624,
537.2000122,0.3381647766,537.2000122,0.04165736586,537.2000122,0.0899920091,537.2000122,0.02798523754,537.2000122,0.1577480733,
536.7999878,0.3380373716,536.7999878,0.04183924198,536.7999878,0.09033146501,536.7999878,0.0282082092,536.7999878,0.1582931876,
536.4000244,0.3382292986,536.4000244,0.04182005674,536.4000244,0.09048099816,536.4000244,0.02802063338,536.4000244,0.158608526,
536,0.3381093442,536,0.04205923155,536,0.09091024101,536,0.02811261639,536,0.1590610594,
535.5999756,0.338046968,535.5999756,0.04220007733,535.5999756,0.09120452404,535.5999756,0.02821229771,535.5999756,0.1596018374,
535.2000122,0.3381111026,535.2000122,0.04218521714,535.2000122,0.0914599821,535.2000122,0.02823240682,535.2000122,0.1601070911,
534.7999878,0.3381197453,534.7999878,0.0423848629,534.7999878,0.09170562029,534.7999878,0.02840186283,534.7999878,0.160602957,
534.4000244,0.3381196558,534.4000244,0.04260144755,534.4000244,0.09221471846,534.4000244,0.02847435698,534.4000244,0.1612301171,
534,0.3381313384,534,0.0427336432,534,0.09257189929,534,0.02866091207,534,0.161827594,
533.5999756,0.3380903006,533.5999756,0.04304037243,533.5999756,0.09292992204,533.5999756,0.02872490324,533.5999756,0.1625906378,
533.2000122,0.3379745483,533.2000122,0.04331614077,533.2000122,0.09369560331,533.2000122,0.02896961756,533.2000122,0.1634869128,
532.7999878,0.338031441,532.7999878,0.04347521812,532.7999878,0.09412045032,532.7999878,0.0290352311,532.7999878,0.1640701741,
532.4000244,0.3381082416,532.4000244,0.0436921753,532.4000244,0.09450115263,532.4000244,0.02906963415,532.4000244,0.1649221629,
532,0.3381111324,532,0.04402029514,532,0.09499975294,532,0.0292330198,532,0.1657914966,
531.5999756,0.3381478786,531.5999756,0.04432675615,531.5999756,0.09539692849,531.5999756,0.02938727103,531.5999756,0.1666951776,
531.2000122,0.338185817,531.2000122,0.04466080666,531.2000122,0.09604424238,531.2000122,0.02962146699,531.2000122,0.1675711125,
530.7999878,0.338147521,530.7999878,0.0449161306,530.7999878,0.09674245864,530.7999878,0.02979756519,530.7999878,0.1688862145,
530.4000244,0.338168174,530.4000244,0.04520441219,530.4000244,0.09747873992,530.4000244,0.03009528853,530.4000244,0.1698844284,
530,0.338131994,530,0.04561673477,530,0.09818796813,530,0.0303495191,530,0.171214357,
529.5999756,0.3381304145,529.5999756,0.04608939961,529.5999756,0.09901314974,529.5999756,0.03064323217,529.5999756,0.1725879759,
529.2000122,0.3381845951,529.2000122,0.04645243287,529.2000122,0.09991815686,529.2000122,0.0308380872,529.2000122,0.1739970148,
528.7999878,0.3382427096,528.7999878,0.04707787931,528.7999878,0.1005718634,528.7999878,0.03110432066,528.7999878,0.1752581149,
528.4000244,0.3381702602,528.4000244,0.04755566269,528.4000244,0.101493597,528.4000244,0.03147012368,528.4000244,0.1770793647,
528,0.3382568359,528,0.04799002782,528,0.1025341377,528,0.03171435371,528,0.17863217,
527.5999756,0.3382583857,527.5999756,0.04847738519,527.5999756,0.1033684835,527.5999756,0.03209948167,527.5999756,0.1803817749,
527.2000122,0.3382064402,527.2000122,0.04918312281,527.2000122,0.1044855714,527.2000122,0.03259797767,527.2000122,0.182338506,
526.7999878,0.3381910324,526.7999878,0.04981907457,526.7999878,0.105678007,526.7999878,0.03295718879,526.7999878,0.1842071563,
526.4000244,0.3381049931,526.4000244,0.05064083263,526.4000244,0.1068906784,526.4000244,0.03344364092,526.4000244,0.1863457561,
526,0.338152945,526,0.05123130232,526,0.1080778912,526,0.03386257216,526,0.18840909,
525.5999756,0.3382583261,525.5999756,0.05187533796,525.5999756,0.10919296,525.5999756,0.03426019847,525.5999756,0.1905352175,
525.2000122,0.3381351829,525.2000122,0.05274232477,525.2000122,0.1107668877,525.2000122,0.03500625864,525.2000122,0.1930660754,
524.7999878,0.3380727172,524.7999878,0.05366294831,524.7999878,0.1121271253,524.7999878,0.03563191742,524.7999878,0.1956463307,
524.4000244,0.3382187486,524.4000244,0.05435369909,524.4000244,0.1133745983,524.4000244,0.0359669663,524.4000244,0.1980095953,
524,0.3382284939,524,0.05530893803,524,0.1149490103,524,0.03663259372,524,0.2007703185,
523.5999756,0.3381277621,523.5999756,0.05625443906,523.5999756,0.1164954752,523.5999756,0.03742554784,523.5999756,0.2035568208,
523.2000122,0.3381665945,523.2000122,0.05703867599,523.2000122,0.1181332842,523.2000122,0.03794541955,523.2000122,0.2065056264,
522.7999878,0.3382939398,522.7999878,0.05801318958,522.7999878,0.1196209714,522.7999878,0.03861457109,522.7999878,0.2093193531,
522.4000244,0.3382699788,522.4000244,0.05915814266,522.4000244,0.121465683,522.4000244,0.03946371004,522.4000244,0.2125376016,
522,0.3381535411,522,0.06024120376,522,0.123329781,522,0.04017458856,522,0.2159616202,
521.5999756,0.3382589817,521.5999756,0.06130079553,521.5999756,0.1250670105,521.5999756,0.04091740772,521.5999756,0.219244495,
521.2000122,0.3382600248,521.2000122,0.06239271536,521.2000122,0.1269496828,521.2000122,0.04185873643,521.2000122,0.222713232,
520.7999878,0.3382088244,520.7999878,0.0636748895,520.7999878,0.1289306283,520.7999878,0.04274903983,520.7999878,0.2265020311,
520.4000244,0.3382073343,520.4000244,0.0649163425,520.4000244,0.1311311126,520.4000244,0.04381075874,520.4000244,0.2301957607,
520,0.3382557034,520,0.06618188322,520,0.1330754757,520,0.04481478035,520,0.234053269,
519.5999756,0.3381716013,519.5999756,0.06751912832,519.5999756,0.1352881789,519.5999756,0.04589020088,519.5999756,0.2380706817,
519.2000122,0.3382503688,519.2000122,0.0687591359,519.2000122,0.1374803782,519.2000122,0.0468694903,519.2000122,0.2421370298,
518.7999878,0.3383881152,518.7999878,0.07011235505,518.7999878,0.1396358758,518.7999878,0.04779928923,518.7999878,0.2463214248,
518.4000244,0.3383429945,518.4000244,0.07162735611,518.4000244,0.1420223564,518.4000244,0.04903289303,518.4000244,0.2506757379,
518,0.3382684886,518,0.07321064919,518,0.1444162875,518,0.0502002053,518,0.2551071048,
517.5999756,0.338363409,517.5999756,0.07467010617,517.5999756,0.1468950808,517.5999756,0.05132667348,517.5999756,0.2595357597,
517.2000122,0.3383952081,517.2000122,0.0762937367,517.2000122,0.1492477953,517.2000122,0.05247698352,517.2000122,0.2640862167,
516.7999878,0.3383673429,516.7999878,0.07775367796,516.7999878,0.1516781449,516.7999878,0.05390070379,516.7999878,0.2689951956,
516.4000244,0.338340193,516.4000244,0.07942218333,516.4000244,0.1542758346,516.4000244,0.05527274683,516.4000244,0.2737400234,
516,0.3384348452,516,0.08105046302,516,0.1568697244,516,0.05656571314,516,0.2785217464,
515.5999756,0.3384039104,515.5999756,0.0828570649,515.5999756,0.1594932526,515.5999756,0.05794964358,515.5999756,0.2837474942,
515.2000122,0.3383999467,515.2000122,0.08461403102,515.2000122,0.1622379422,515.2000122,0.05970411748,515.2000122,0.2888335288,
514.7999878,0.3384830952,514.7999878,0.08654061705,514.7999878,0.1649658829,514.7999878,0.06103243679,514.7999878,0.2938399613,
514.4000244,0.33855021,514.4000244,0.08830991387,514.4000244,0.1676781178,514.4000244,0.06251893938,514.4000244,0.2991884351,
514,0.3384697735,514,0.09031797945,514,0.1706975549,514,0.06410141289,514,0.3046699762,
513.5999756,0.3383891284,513.5999756,0.09237691015,513.5999756,0.1738017648,513.5999756,0.06619478762,513.5999756,0.3103618324,
513.2000122,0.3385791481,513.2000122,0.0942928791,513.2000122,0.1766177714,513.2000122,0.06757707149,513.2000122,0.3158144653,
512.7999878,0.3385425806,512.7999878,0.09639379382,512.7999878,0.1794704348,512.7999878,0.06945684552,512.7999878,0.3214017749,
512.4000244,0.3386140764,512.4000244,0.09839149565,512.4000244,0.1824437231,512.4000244,0.07112878561,512.4000244,0.32709077,
512,0.3385791183,512,0.1006976366,512,0.185471639,512,0.07314524055,512,0.3331077099,
511.6000061,0.3385023177,511.6000061,0.1029988378,511.6000061,0.1888785958,511.6000061,0.07511495799,511.6000061,0.3390589356,
511.1999817,0.3384894431,511.1999817,0.1052228361,511.1999817,0.1920107752,511.1999817,0.07713535428,511.1999817,0.3450684249,
510.7999878,0.3386406898,510.7999878,0.1073208526,510.7999878,0.1951020211,510.7999878,0.07913953811,510.7999878,0.3512793183,
510.3999939,0.3387515843,510.3999939,0.1096673384,510.3999939,0.1981983632,510.3999939,0.08117411286,510.3999939,0.357540071,
510,0.3386113644,510,0.1122213379,510,0.2018000633,510,0.08345071226,510,0.363930285,
509.6000061,0.3386001587,509.6000061,0.1148684099,509.6000061,0.2053685635,509.6000061,0.0856834054,509.6000061,0.3704565763,
509.1999817,0.3386237323,509.1999817,0.1173773855,509.1999817,0.2088532895,509.1999817,0.08802709728,509.1999817,0.3769964278,
508.7999878,0.3386806548,508.7999878,0.1200289354,508.7999878,0.2123003453,508.7999878,0.09029997885,508.7999878,0.3834986687,
508.3999939,0.3385999799,508.3999939,0.1226980388,508.3999939,0.2158850133,508.3999939,0.09294950962,508.3999939,0.3904259205,
508,0.3387190104,508,0.1252857745,508,0.2195268571,508,0.09528337419,508,0.3971504867,
507.6000061,0.3388464749,507.6000061,0.1280302107,507.6000061,0.2230206579,507.6000061,0.0977152884,507.6000061,0.4039889574,
507.1999817,0.338719666,507.1999817,0.130974263,507.1999817,0.2267677188,507.1999817,0.10043405,507.1999817,0.4108937979,
506.7999878,0.3387449086,506.7999878,0.1337331533,506.7999878,0.2304959446,506.7999878,0.1029816791,506.7999878,0.4179137349,
506.3999939,0.3388403058,506.3999939,0.1366091222,506.3999939,0.2342791408,506.3999939,0.1057354286,506.3999939,0.4249863625,
506,0.3387410939,506,0.1396457702,506,0.2381840944,506,0.1086629033,506,0.4324413836,
505.6000061,0.3387138844,505.6000061,0.1427043825,505.6000061,0.2421566546,505.6000061,0.1115548611,505.6000061,0.4398134053,
505.1999817,0.338843435,505.1999817,0.1457335055,505.1999817,0.2460233271,505.1999817,0.1144453138,505.1999817,0.4469543993,
504.7999878,0.338939935,504.7999878,0.1487927139,504.7999878,0.2497621179,504.7999878,0.117314674,504.7999878,0.4541499019,
504.3999939,0.3388404846,504.3999939,0.1518205106,504.3999939,0.253792733,504.3999939,0.1205104887,504.3999939,0.4617225826,
504,0.3388687074,504,0.1549585462,504,0.2577678859,504,0.1236087531,504,0.4690675139,
503.6000061,0.3390362561,503.6000061,0.1580513716,503.6000061,0.2615900636,503.6000061,0.1267319471,503.6000061,0.4764507115,
503.1999817,0.3388472199,503.1999817,0.161548838,503.1999817,0.2657227516,503.1999817,0.1300956607,503.1999817,0.4840590954,
502.7999878,0.3389266133,502.7999878,0.1646264791,502.7999878,0.2696543634,502.7999878,0.1334410161,502.7999878,0.4915743768,
502.3999939,0.3389102817,502.3999939,0.1679047346,502.3999939,0.2736644149,502.3999939,0.1367618144,502.3999939,0.4989408851,
502,0.3388591707,502,0.1712673903,502,0.2775347531,502,0.1402716339,502,0.5066242218,
501.6000061,0.3388722241,501.6000061,0.1743799746,501.6000061,0.2814264894,501.6000061,0.1438114196,501.6000061,0.5137456059,
501.1999817,0.3389779329,501.1999817,0.1775291711,501.1999817,0.2852121294,501.1999817,0.1473911703,501.1999817,0.5209380984,
500.7999878,0.3388640583,500.7999878,0.1809755713,500.7999878,0.2891749442,500.7999878,0.1512055099,500.7999878,0.52852422,
500.3999939,0.3388519585,500.3999939,0.1840703338,500.3999939,0.2929859161,500.3999939,0.1549121737,500.3999939,0.5357957482,
500,0.3388523161,500,0.18737185,500,0.2967430651,500,0.1587293893,500,0.5429700017,
499.6000061,0.3390639722,499.6000061,0.1903359592,499.6000061,0.3001326919,499.6000061,0.1623257399,499.6000061,0.5498246551,
499.1999817,0.3390123546,499.1999817,0.1935390234,499.1999817,0.3038139641,499.1999817,0.1663180143,499.1999817,0.5568770766,
498.7999878,0.3389275968,498.7999878,0.1966498345,498.7999878,0.3074923158,498.7999878,0.170327723,498.7999878,0.563780129,
498.3999939,0.338997066,498.3999939,0.1997729987,498.3999939,0.3108537793,498.3999939,0.1743696481,498.3999939,0.5706366301,
498,0.3390864134,498,0.2027629912,498,0.3141718209,498,0.1784068048,498,0.5772354007,
497.6000061,0.3389678299,497.6000061,0.2058926672,497.6000061,0.3176722229,497.6000061,0.1824510992,497.6000061,0.5839908123,
497.1999817,0.3390859962,497.1999817,0.2088679373,497.1999817,0.320903331,497.1999817,0.1867219806,497.1999817,0.5904214978,
496.7999878,0.3390156925,496.7999878,0.2117952257,496.7999878,0.3240071535,496.7999878,0.1908109337,496.7999878,0.5969825983,
496.3999939,0.3390085399,496.3999939,0.2146173716,496.3999939,0.327092737,496.3999939,0.1950268596,496.3999939,0.6032095551,
496,0.3389602304,496,0.2174017578,496,0.3301350474,496,0.1993578225,496,0.6093904972,
495.6000061,0.3391057849,495.6000061,0.2199586034,495.6000061,0.3329564929,495.6000061,0.2034979165,495.6000061,0.6151704788,
495.1999817,0.3391839564,495.1999817,0.2226915359,495.1999817,0.3355680406,495.1999817,0.2076146156,495.1999817,0.621186018,
494.7999878,0.3391237557,494.7999878,0.2252608389,494.7999878,0.3384275734,494.7999878,0.2119570971,494.7999878,0.6270448565,
494.3999939,0.3390482962,494.3999939,0.2278331518,494.3999939,0.3411796689,494.3999939,0.2163669616,494.3999939,0.6326807737,
494,0.3391058147,494,0.2301971763,494,0.343744874,494,0.2205198407,494,0.6380236745,
493.6000061,0.3392106891,493.6000061,0.2325621098,493.6000061,0.3459949493,493.6000061,0.2246418148,493.6000061,0.6433688998,
493.1999817,0.339165628,493.1999817,0.2347754538,493.1999817,0.3484401703,493.1999817,0.2290022373,493.1999817,0.6488144994,
492.7999878,0.3392372727,492.7999878,0.2369489968,492.7999878,0.3505691886,492.7999878,0.232919246,492.7999878,0.6537704468,
492.3999939,0.3393425941,492.3999939,0.2389967889,492.3999939,0.352741152,492.3999939,0.2367877364,492.3999939,0.6587800384,
492,0.3393470645,492,0.2411819696,492,0.3548220694,492,0.2407782674,492,0.6637675166,
491.6000061,0.3392157853,491.6000061,0.2431703657,491.6000061,0.3569818735,491.6000061,0.2448274493,491.6000061,0.6687942147,
491.1999817,0.3392224312,491.1999817,0.2452127188,491.1999817,0.3587883115,491.1999817,0.2486233264,491.1999817,0.6735962033,
490.7999878,0.3393236995,490.7999878,0.2469804734,490.7999878,0.3606164157,490.7999878,0.2521936297,490.7999878,0.6780618429,
490.3999939,0.3392960131,490.3999939,0.2486858219,490.3999939,0.3626877964,490.3999939,0.255905062,490.3999939,0.6828353405,
490,0.3392954171,490,0.2504307628,490,0.3643219471,490,0.2593516111,490,0.6872695684,
489.6000061,0.3391994834,489.6000061,0.2523062527,489.6000061,0.3662027121,489.6000061,0.2627566755,489.6000061,0.6918078661,
489.1999817,0.3391973376,489.1999817,0.2539642453,489.1999817,0.3679227233,489.1999817,0.2661641836,489.1999817,0.6962134838,
488.7999878,0.3393098712,488.7999878,0.2552538514,488.7999878,0.369487226,488.7999878,0.269089669,488.7999878,0.7002378106,
488.3999939,0.3392733634,488.3999939,0.2568903863,488.3999939,0.3709302247,488.3999939,0.2720566392,488.3999939,0.7044484019,
488,0.3392690122,488,0.2583732307,488,0.3725419044,488,0.2750036418,488,0.7086246014,
487.6000061,0.3393434286,487.6000061,0.2597225904,487.6000061,0.3742348254,487.6000061,0.2778431177,487.6000061,0.712605834,
487.1999817,0.3394128382,487.1999817,0.2609836161,487.1999817,0.3756022751,487.1999817,0.2801332176,487.1999817,0.7162662745,
486.7999878,0.3393979371,486.7999878,0.2622573674,486.7999878,0.3770555556,486.7999878,0.2826114893,486.7999878,0.7202254534,
486.3999939,0.3394148052,486.3999939,0.2634796798,486.3999939,0.3786617815,486.3999939,0.2849757075,486.3999939,0.7241463065,
486,0.3395833075,486,0.2645869851,486,0.3800075054,486,0.2870652676,486,0.7276604176,
485.6000061,0.3395776451,485.6000061,0.2657739222,485.6000061,0.3815126121,485.6000061,0.2892317176,485.6000061,0.7312645316,
485.1999817,0.3395151794,485.1999817,0.2669350505,485.1999817,0.3831114769,485.1999817,0.2911977768,485.1999817,0.7349824309,
484.7999878,0.3397042751,484.7999878,0.2679974735,484.7999878,0.3844819963,484.7999878,0.2929481268,484.7999878,0.7382463813,
484.3999939,0.3397445977,484.3999939,0.2690213621,484.3999939,0.385941267,484.3999939,0.2948247194,484.3999939,0.7418307662,
484,0.3396815062,484,0.2701554894,484,0.387558192,484,0.2965913713,484,0.7454746962,
483.6000061,0.3397604525,483.6000061,0.2709718049,483.6000061,0.3889665902,483.6000061,0.2982117534,483.6000061,0.7488994598,
483.1999817,0.3398399651,483.1999817,0.2720569372,483.1999817,0.3905487061,483.1999817,0.2997121215,483.1999817,0.7525607347,
482.7999878,0.3399196267,482.7999878,0.2731839418,482.7999878,0.3919089139,482.7999878,0.3010861874,482.7999878,0.7559037209,
482.3999939,0.3399064243,482.3999939,0.2742187977,482.3999939,0.3937417269,482.3999939,0.3025819361,482.3999939,0.7596372366,
482,0.3400091529,482,0.2752151787,482,0.3952998817,482,0.3038243651,482,0.7631684542,
481.6000061,0.3400450647,481.6000061,0.2763457298,481.6000061,0.3971581459,481.6000061,0.3051999509,481.6000061,0.7668394446,
481.1999817,0.3400748968,481.1999817,0.277643621,481.1999817,0.399006635,481.1999817,0.3064521551,481.1999817,0.7709313035,
480.7999878,0.3401159048,480.7999878,0.2788839936,480.7999878,0.4009375572,480.7999878,0.3078734577,480.7999878,0.7748059034,
480.3999939,0.3401279747,480.3999939,0.2799948156,480.3999939,0.402992487,480.3999939,0.3091204464,480.3999939,0.7789301276,
480,0.3401765525,480,0.2814382315,480,0.404954493,480,0.3102880716,480,0.7830111384,
479.6000061,0.3400893807,479.6000061,0.282941103,479.6000061,0.4074470699,479.6000061,0.311799258,479.6000061,0.7872408628,
479.1999817,0.3402360976,479.1999817,0.2843884826,479.1999817,0.4094030261,479.1999817,0.3132116497,479.1999817,0.7915117145,
478.7999878,0.3402842283,478.7999878,0.2860031724,478.7999878,0.4116394818,478.7999878,0.3144993484,478.7999878,0.7959718108,
478.3999939,0.3403185904,478.3999939,0.2875545919,478.3999939,0.4141530991,478.3999939,0.315946281,478.3999939,0.8005514145,
478,0.3402627707,478,0.2894345224,478,0.4165538549,478,0.3175097406,478,0.8052763939,
477.6000061,0.3404067457,477.6000061,0.2910774946,477.6000061,0.4189186394,477.6000061,0.3188823164,477.6000061,0.8098835349,
477.1999817,0.3403362632,477.1999817,0.2930173874,477.1999817,0.4216916263,477.1999817,0.3205222189,477.1999817,0.8145942688,
476.7999878,0.3404043317,476.7999878,0.2946715355,476.7999878,0.4243386388,476.7999878,0.3221627772,476.7999878,0.8193089962,
476.3999939,0.340421021,476.3999939,0.2965944409,476.3999939,0.4267700613,476.3999939,0.3238641322,476.3999939,0.8240844607,
476,0.3405019343,476,0.2985640764,476,0.4291472733,476,0.3253599405,476,0.8289634585,
475.6000061,0.3405714333,475.6000061,0.3003010452,475.6000061,0.4316744506,475.6000061,0.3268834949,475.6000061,0.8335753083,
475.1999817,0.3405770957,475.1999817,0.3021118343,475.1999817,0.4342557788,475.1999817,0.3285411298,475.1999817,0.8382495642,
474.7999878,0.3405632675,474.7999878,0.3039400876,474.7999878,0.4365415573,474.7999878,0.3301519752,474.7999878,0.8429120779,
474.3999939,0.3407943547,474.3999939,0.3055576682,474.3999939,0.4388131201,474.3999939,0.3314360082,474.3999939,0.8472753167,
474,0.340803206,474,0.3071387112,474,0.4411675632,474,0.3329512477,474,0.851544261,
473.6000061,0.340813607,473.6000061,0.3088538945,473.6000061,0.4432746172,473.6000061,0.3343348801,473.6000061,0.8556457758,
473.1999817,0.3407692313,473.1999817,0.310575217,473.1999817,0.4454310238,473.1999817,0.3356196284,473.1999817,0.8597934246,
472.7999878,0.340749234,472.7999878,0.3121167421,472.7999878,0.4475825727,472.7999878,0.3368504047,472.7999878,0.8635618091,
472.3999939,0.3407780528,472.3999939,0.3133961856,472.3999939,0.4492672086,472.3999939,0.3380368948,472.3999939,0.8669463992,
472,0.3408484459,472,0.3147289753,472,0.4509693086,472,0.338855952,472,0.8702694774,
471.6000061,0.3409053087,471.6000061,0.3161140084,471.6000061,0.452683717,471.6000061,0.3395451903,471.6000061,0.8733261824,
471.1999817,0.3409603238,471.1999817,0.3171466887,471.1999817,0.4541988373,471.1999817,0.3402409256,471.1999817,0.8761796355,
470.7999878,0.3410189152,470.7999878,0.3183638752,470.7999878,0.4556370378,470.7999878,0.3408593237,470.7999878,0.8788184524,
470.3999939,0.3410711884,470.3999939,0.3194381595,470.3999939,0.4566307664,470.3999939,0.3412150443,470.3999939,0.8811256289,
470,0.341132015,470,0.3202414811,470,0.4578859806,470,0.3415933251,470,0.8832806945,
469.6000061,0.3411295712,469.6000061,0.3211595714,469.6000061,0.4590926766,469.6000061,0.3416716158,469.6000061,0.8854449391,
469.1999817,0.341212213,469.1999817,0.3218547404,469.1999817,0.4598772228,469.1999817,0.3416486084,469.1999817,0.8872673512,
468.7999878,0.3411127329,468.7999878,0.3228224218,468.7999878,0.4609316289,468.7999878,0.3418483436,468.7999878,0.8890386224,
468.3999939,0.3412734568,468.3999939,0.3235114813,468.3999939,0.4616757035,468.3999939,0.341504544,468.3999939,0.8903862238,
468,0.3412998915,468,0.3241672218,468,0.462446332,468,0.3411377966,468,0.8917545676,
467.6000061,0.3413200676,467.6000061,0.3248898089,467.6000061,0.4631910622,467.6000061,0.340765506,467.6000061,0.8929172158,
467.1999817,0.3412494361,467.1999817,0.3255556822,467.1999817,0.4640702307,467.1999817,0.3404625356,467.1999817,0.8942703009,
466.7999878,0.3414463103,466.7999878,0.3259063661,466.7999878,0.4645409882,466.7999878,0.339781642,466.7999878,0.8949435949,
466.3999939,0.3414444327,466.3999939,0.3266833425,466.3999939,0.4651985765,466.3999939,0.3392083049,466.3999939,0.8959629536,
466,0.3413453996,466,0.3272065818,466,0.465882808,466,0.3385619521,466,0.8970053196,
465.6000061,0.3414129019,465.6000061,0.3278129697,465.6000061,0.466481179,465.6000061,0.337836653,465.6000061,0.8977956176,
465.1999817,0.3414303958,465.1999817,0.3283265233,465.1999817,0.4670149684,465.1999817,0.3371119201,465.1999817,0.8986486197,
464.7999878,0.3413338959,464.7999878,0.3292064369,464.7999878,0.4676655531,464.7999878,0.3366391361,464.7999878,0.8995625973,
464.3999939,0.3414206803,464.3999939,0.3297244906,464.3999939,0.4682778418,464.3999939,0.3358151317,464.3999939,0.9001736045,
464,0.3414947987,464,0.3302519917,464,0.4690126181,464,0.3350251913,464,0.9012119174,
463.6000061,0.3416107595,463.6000061,0.3309641182,463.6000061,0.4695458412,463.6000061,0.3341569304,463.6000061,0.9020167589,
463.1999817,0.3415602446,463.1999817,0.3318337202,463.1999817,0.4706148505,463.1999817,0.3335046768,463.1999817,0.903526485,
462.7999878,0.341473192,462.7999878,0.3329081535,462.7999878,0.4717499018,462.7999878,0.332957536,462.7999878,0.9047750831,
462.3999939,0.341437459,462.3999939,0.3337703645,462.3999939,0.4727753699,462.3999939,0.3324065208,462.3999939,0.9064230919,
462,0.3414631188,462,0.3350210786,462,0.4740274549,462,0.3317302167,462,0.9081847072,
461.6000061,0.3415305912,461.6000061,0.3360805213,461.6000061,0.4755040109,461.6000061,0.3310812414,461.6000061,0.9100773931,
461.1999817,0.3415788412,461.1999817,0.3374152482,461.1999817,0.4770517349,461.1999817,0.3306307197,461.1999817,0.9122749567,
460.7999878,0.341565907,460.7999878,0.3390149772,460.7999878,0.4788107574,460.7999878,0.3301715851,460.7999878,0.914999485,
460.3999939,0.3416084647,460.3999939,0.3405731618,460.3999939,0.4808158278,460.3999939,0.3298210502,460.3999939,0.9182673693,
460,0.3416490257,460,0.3423831463,460,0.4830820858,460,0.3297200501,460,0.92168957,
459.6000061,0.3416610956,459.6000061,0.3443988264,459.6000061,0.4856321812,459.6000061,0.3295207322,459.6000061,0.9257539511,
