Baseline 100%T,,Koen,,Mads,,Eva,,Jasmijn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
457.1999817,0.3602829278,457.1999817,0.7795194983,457.1999817,1.699044704,457.1999817,0.6454478502,457.1999817,0.2763631344,
456.7999878,0.3603090644,456.7999878,0.7839809656,456.7999878,1.706552386,456.7999878,0.6491882205,456.7999878,0.2763375044,
456.3999939,0.3602907062,456.3999939,0.7883567214,456.3999939,1.713492513,456.3999939,0.6528109312,456.3999939,0.2765351534,
456,0.3602434993,456,0.7929629683,456,1.720313907,456,0.6562427282,456,0.2763922811,
455.6000061,0.3602395952,455.6000061,0.7971819639,455.6000061,1.726612806,455.6000061,0.6596083641,455.6000061,0.2763312459,
455.1999817,0.3604116738,455.1999817,0.8012456894,455.1999817,1.732656598,455.1999817,0.6629905701,455.1999817,0.2758469582,
454.7999878,0.3604318202,454.7999878,0.8053706288,454.7999878,1.738155484,454.7999878,0.6664369106,454.7999878,0.2755373716,
454.3999939,0.3605115414,454.3999939,0.8094574809,454.3999939,1.744550586,454.3999939,0.6698875427,454.3999939,0.2749978602,
454,0.3604826629,454,0.8135718703,454,1.750339389,454,0.6732634306,454,0.2745675147,
453.6000061,0.3605280519,453.6000061,0.8180685043,453.6000061,1.756110907,453.6000061,0.6768044233,453.6000061,0.2741284072,
453.1999817,0.3605055511,453.1999817,0.8223633766,453.1999817,1.762141585,453.1999817,0.6800526381,453.1999817,0.2737158537,
452.7999878,0.3605530858,452.7999878,0.8266789317,452.7999878,1.768341541,452.7999878,0.6835572124,452.7999878,0.2731279433,
452.3999939,0.3604598939,452.3999939,0.8314784765,452.3999939,1.77511394,452.3999939,0.6876341701,452.3999939,0.2728583813,
452,0.3605977595,452,0.8363754749,452,1.781959414,452,0.6914300323,452,0.272233367,
451.6000061,0.3605120182,451.6000061,0.8417856097,451.6000061,1.790034533,451.6000061,0.6957107186,451.6000061,0.2718754709,
451.1999817,0.360530436,451.1999817,0.8476130962,451.1999817,1.798988581,451.1999817,0.7003974319,451.1999817,0.271578908,
450.7999878,0.3605782092,450.7999878,0.8537237644,450.7999878,1.808714867,450.7999878,0.7051691413,450.7999878,0.2712978721,
450.3999939,0.3606259227,450.3999939,0.8603345752,450.3999939,1.819182634,450.3999939,0.7104746103,450.3999939,0.2710621953,
450,0.3606511652,450,0.8677105904,450,1.831035733,450,0.7162515521,450,0.270968765,
449.6000061,0.3607491851,449.6000061,0.8757653832,449.6000061,1.844582438,449.6000061,0.7226235271,449.6000061,0.2709603906,
449.1999817,0.3606228232,449.1999817,0.884858191,449.1999817,1.859732866,449.1999817,0.7296484113,449.1999817,0.2712739706,
448.7999878,0.3606235683,448.7999878,0.894702971,448.7999878,1.877033114,448.7999878,0.7371914983,448.7999878,0.2717511952,
448.3999939,0.3606253564,448.3999939,0.9056184292,448.3999939,1.896235943,448.3999939,0.7458119392,448.3999939,0.2722257078,
448,0.3607209921,448,0.9171250463,448,1.916509032,448,0.7547762394,448,0.2728996277,
447.6000061,0.3607479036,447.6000061,0.929913938,447.6000061,1.939509392,447.6000061,0.7646682262,447.6000061,0.2737459838,
447.1999817,0.3607435822,447.1999817,0.9442058802,447.1999817,1.965376854,447.1999817,0.7756639123,447.1999817,0.2748805583,
446.7999878,0.3608035743,446.7999878,0.9596868753,446.7999878,1.993443727,446.7999878,0.7876011729,446.7999878,0.2762185037,
446.3999939,0.3608151972,446.3999939,0.9767378569,446.3999939,2.025431156,446.3999939,0.8005738854,446.3999939,0.2778704762,
446,0.3608054221,446,0.9951505661,446,2.059166908,446,0.8148252368,446,0.2795416415,
445.6000061,0.3608109355,445.6000061,1.015188694,445.6000061,2.096435308,445.6000061,0.830160141,445.6000061,0.2818796039,
445.1999817,0.3609113991,445.1999817,1.036456227,445.1999817,2.136667728,445.1999817,0.8466550708,445.1999817,0.2841899097,
444.7999878,0.3610071838,444.7999878,1.059084177,444.7999878,2.17933321,444.7999878,0.8639991283,444.7999878,0.2866319716,
444.3999939,0.3611918688,444.3999939,1.083486557,444.3999939,2.226709843,444.3999939,0.8831908703,444.3999939,0.2893862426,
444,0.3611857593,444,1.109967232,444,2.276834249,444,0.9033106565,444,0.2927691638,
443.6000061,0.3610983789,443.6000061,1.138181567,443.6000061,2.329949141,443.6000061,0.9249771237,443.6000061,0.2962441146,
443.1999817,0.3612346649,443.1999817,1.167800903,443.1999817,2.387707233,443.1999817,0.9477827549,443.1999817,0.2997640967,
442.7999878,0.3613550067,442.7999878,1.199077129,442.7999878,2.44769907,442.7999878,0.9721268415,442.7999878,0.3037093878,
442.3999939,0.3613862097,442.3999939,1.231832623,442.3999939,2.509351015,442.3999939,0.9973162413,442.3999939,0.3077610731,
442,0.3613891602,442,1.265648603,442,2.574922323,442,1.023451686,442,0.3120920658,
441.6000061,0.3615989089,441.6000061,1.301400065,441.6000061,2.644264698,441.6000061,1.051301003,441.6000061,0.3165150285,
441.1999817,0.3614633381,441.1999817,1.338817954,441.1999817,2.717730999,441.1999817,1.080060363,441.1999817,0.3216377795,
440.7999878,0.3616773188,440.7999878,1.376428246,440.7999878,2.788215876,440.7999878,1.109019041,440.7999878,0.3262204826,
440.3999939,0.3617475033,440.3999939,1.41577363,440.3999939,2.864140272,440.3999939,1.139561415,440.3999939,0.3312081993,
440,0.3619165421,440,1.454774857,440,2.939701796,440,1.16975832,440,0.3363132477,
439.6000061,0.3620259464,439.6000061,1.494868875,439.6000061,3.013087034,439.6000061,1.200702906,439.6000061,0.34113428,
439.1999817,0.3620618284,439.1999817,1.534741521,439.1999817,3.091752768,439.1999817,1.231736064,439.1999817,0.3462138176,
438.7999878,0.3620606363,438.7999878,1.574863911,438.7999878,3.169484615,438.7999878,1.263094425,438.7999878,0.3513105214,
438.3999939,0.3620176613,438.3999939,1.615166545,438.3999939,3.244403362,438.3999939,1.293976068,438.3999939,0.3565415442,
438,0.3621667325,438,1.653959751,438,3.314307213,438,1.324218392,438,0.3612249196,
437.6000061,0.3623226881,437.6000061,1.692695498,437.6000061,3.387349606,437.6000061,1.354311943,437.6000061,0.3660008311,
437.1999817,0.3624458611,437.1999817,1.728907108,437.1999817,3.450605154,437.1999817,1.382874131,437.1999817,0.3704083562,
436.7999878,0.362390101,436.7999878,1.764298081,436.7999878,3.514129877,436.7999878,1.410354972,436.7999878,0.3746531904,
436.3999939,0.3625673354,436.3999939,1.797465324,436.3999939,3.574912071,436.3999939,1.436641097,436.3999939,0.3785789013,
436,0.362701267,436,1.828793526,436,3.625355721,436,1.460962296,436,0.3821652532,
435.6000061,0.3627585471,435.6000061,1.857991099,435.6000061,3.691990376,435.6000061,1.483840585,435.6000061,0.3856868744,
435.1999817,0.3628313541,435.1999817,1.884551525,435.1999817,3.717851162,435.1999817,1.504601717,435.1999817,0.3885023594,
434.7999878,0.362925142,434.7999878,1.907689691,434.7999878,3.747931004,434.7999878,1.523216963,434.7999878,0.3909456432,
434.3999939,0.3628956079,434.3999939,1.928427696,434.3999939,3.786815643,434.3999939,1.539462805,434.3999939,0.3932169378,
434,0.3629096448,434,1.946349382,434,3.816295385,434,1.553248882,434,0.3948848844,
433.6000061,0.3630533814,433.6000061,1.960484028,433.6000061,3.835575819,433.6000061,1.56461072,433.6000061,0.3961218297,
433.1999817,0.3631736934,433.1999817,1.971167564,433.1999817,3.850445509,433.1999817,1.573961258,433.1999817,0.3968627751,
432.7999878,0.3631679416,432.7999878,1.979829669,432.7999878,3.869994164,432.7999878,1.580894709,432.7999878,0.3972657025,
432.3999939,0.3631487787,432.3999939,1.984792948,432.3999939,3.874648571,432.3999939,1.584716201,432.3999939,0.3972806633,
432,0.3630889654,432,1.987300873,432,3.870454311,432,1.586951375,432,0.3969651461,
431.6000061,0.3630783856,431.6000061,1.986807942,431.6000061,3.882465601,431.6000061,1.586989045,431.6000061,0.3962004781,
431.1999817,0.3630951643,431.1999817,1.983255386,431.1999817,3.873722076,431.1999817,1.584938765,431.1999817,0.3950413167,
430.7999878,0.3631198704,430.7999878,1.977105141,430.7999878,3.862785339,430.7999878,1.580511928,430.7999878,0.3935890198,
430.3999939,0.3631424904,430.3999939,1.968709946,430.3999939,3.863695383,430.3999939,1.574544907,430.3999939,0.391838789,
430,0.3632247746,430,1.958814979,430,3.848512411,430,1.566527367,430,0.3896357715,
429.6000061,0.3632563055,429.6000061,1.946357369,429.6000061,3.835601091,429.6000061,1.557432175,429.6000061,0.3873133957,
429.1999817,0.3632001877,429.1999817,1.932146192,429.1999817,3.805260897,429.1999817,1.546987772,429.1999817,0.3849774003,
428.7999878,0.3630393445,428.7999878,1.917712808,428.7999878,3.788416862,428.7999878,1.535437822,428.7999878,0.3822730184,
428.3999939,0.363085717,428.3999939,1.900605798,428.3999939,3.7630229,428.3999939,1.522532344,428.3999939,0.3794203401,
428,0.363152653,428,1.882063508,428,3.737537384,428,1.508807182,428,0.3762123585,
427.6000061,0.3632685542,427.6000061,1.863681674,427.6000061,3.709359407,427.6000061,1.49481535,427.6000061,0.3730165064,
427.1999817,0.36318174,427.1999817,1.844697714,427.1999817,3.683323383,427.1999817,1.47999084,427.1999817,0.3698536456,
426.7999878,0.3632463217,426.7999878,1.824397683,426.7999878,3.648632765,426.7999878,1.464425206,426.7999878,0.366374135,
426.3999939,0.3631973863,426.3999939,1.804415464,426.3999939,3.615514755,426.3999939,1.449153781,426.3999939,0.3632898927,
426,0.3632045388,426,1.784100294,426,3.584540367,426,1.433822393,426,0.360109061,
425.6000061,0.3632943928,425.6000061,1.764020681,425.6000061,3.545761347,425.6000061,1.417952418,425.6000061,0.3566992581,
425.1999817,0.3632516265,425.1999817,1.744008422,425.1999817,3.512033224,425.1999817,1.402686119,425.1999817,0.3534120023,
424.7999878,0.3631767035,424.7999878,1.724489331,424.7999878,3.485626221,424.7999878,1.387897849,424.7999878,0.3504384458,
424.3999939,0.3631981313,424.3999939,1.705216527,424.3999939,3.448489189,424.3999939,1.372974634,424.3999939,0.3472745121,
424,0.3631936908,424,1.686525226,424,3.417178154,424,1.358387947,424,0.3442855477,
423.6000061,0.3632364273,423.6000061,1.669540644,423.6000061,3.388298988,423.6000061,1.344784141,423.6000061,0.3414120972,
423.1999817,0.3633139431,423.1999817,1.652875423,423.1999817,3.361025095,423.1999817,1.332098842,423.1999817,0.3386369944,
422.7999878,0.3632983267,422.7999878,1.636593342,422.7999878,3.331224203,422.7999878,1.319912553,422.7999878,0.3362011611,
422.3999939,0.3633731306,422.3999939,1.622062206,422.3999939,3.303986788,422.3999939,1.308616638,422.3999939,0.3338764012,
422,0.3633802235,422,1.608282328,422,3.283430576,422,1.297953486,422,0.3315933049,
421.6000061,0.3634315431,421.6000061,1.595575213,421.6000061,3.257730722,421.6000061,1.288124561,421.6000061,0.3293354213,
421.1999817,0.3634796143,421.1999817,1.58347106,421.1999817,3.236523628,421.1999817,1.279249191,421.1999817,0.3270896375,
420.7999878,0.3635306656,420.7999878,1.573229432,420.7999878,3.218434334,420.7999878,1.271155953,420.7999878,0.3253715634,
420.3999939,0.3635912538,420.3999939,1.564041257,420.3999939,3.200452328,420.3999939,1.264078379,420.3999939,0.3237847388,
420,0.3636186719,420,1.555728793,420,3.18747735,420,1.257474542,420,0.3225090206,
419.6000061,0.3637868464,419.6000061,1.548365831,419.6000061,3.170945168,419.6000061,1.251948833,419.6000061,0.3209746182,
419.1999817,0.3639039695,419.1999817,1.54246223,419.1999817,3.160211802,419.1999817,1.247159481,419.1999817,0.3198288381,
418.7999878,0.3638706207,418.7999878,1.536997795,418.7999878,3.150190592,418.7999878,1.243131518,418.7999878,0.318903178,
418.3999939,0.3639433682,418.3999939,1.532079101,418.3999939,3.143341541,418.3999939,1.239232779,418.3999939,0.3179551065,
418,0.3640535176,418,1.528698564,418,3.136296988,418,1.236578465,418,0.3170967996,
417.6000061,0.3640213013,417.6000061,1.525338292,417.6000061,3.130934238,417.6000061,1.234190345,417.6000061,0.3164200485,
417.1999817,0.3640550375,417.1999817,1.522994757,417.1999817,3.123999596,417.1999817,1.232383251,417.1999817,0.3156242371,
416.7999878,0.3643159568,416.7999878,1.520273566,416.7999878,3.122885466,416.7999878,1.230660915,416.7999878,0.3149793446,
416.3999939,0.3643016815,416.3999939,1.518563271,416.3999939,3.118848562,416.3999939,1.229409933,416.3999939,0.3145445287,
416,0.3644469678,416,1.5166291,416,3.11612463,416,1.228343368,416,0.3137865663,
415.6000061,0.3644625247,415.6000061,1.515400767,415.6000061,3.113093376,415.6000061,1.227462769,415.6000061,0.3133449554,
415.1999817,0.3646144867,415.1999817,1.513676643,415.1999817,3.111947775,415.1999817,1.225643873,415.1999817,0.3128275871,
414.7999878,0.3646156788,414.7999878,1.511802316,414.7999878,3.110064983,414.7999878,1.224508405,414.7999878,0.3122299314,
414.3999939,0.3647023141,414.3999939,1.510091424,414.3999939,3.105397224,414.3999939,1.22322917,414.3999939,0.3116738498,
414,0.3648517132,414,1.507482767,414,3.10297966,414,1.221586466,414,0.3110138178,
413.6000061,0.3649627864,413.6000061,1.505043268,413.6000061,3.102075577,413.6000061,1.219588876,413.6000061,0.3102141023,
413.1999817,0.3649884164,413.1999817,1.501858354,413.1999817,3.095656633,413.1999817,1.217533827,413.1999817,0.3096163869,
412.7999878,0.3651713431,412.7999878,1.498070359,412.7999878,3.088127136,412.7999878,1.214788079,412.7999878,0.3087585866,
412.3999939,0.3652123511,412.3999939,1.493934155,412.3999939,3.082799673,412.3999939,1.21164906,412.3999939,0.3078768849,
412,0.3653094172,412,1.489279985,412,3.074406862,412,1.208159685,412,0.3068259656,
411.6000061,0.3654509485,411.6000061,1.484302163,411.6000061,3.062873602,411.6000061,1.20432651,411.6000061,0.3057952225,
411.1999817,0.3655558228,411.1999817,1.477958322,411.1999817,3.055807352,411.1999817,1.199584723,411.1999817,0.3046843708,
410.7999878,0.3656851351,410.7999878,1.471003413,410.7999878,3.041551352,410.7999878,1.194643378,410.7999878,0.3030270338,
410.3999939,0.3657815456,410.3999939,1.464003325,410.3999939,3.031188965,410.3999939,1.188978195,410.3999939,0.3018108904,
410,0.3659367263,410,1.455908418,410,3.014194965,410,1.183168173,410,0.3003945053,
409.6000061,0.3660516441,409.6000061,1.447388887,409.6000061,2.999706745,409.6000061,1.176363945,409.6000061,0.2987143695,
409.1999817,0.3661454916,409.1999817,1.438574314,409.1999817,2.983092785,409.1999817,1.16938138,409.1999817,0.2970116138,
408.7999878,0.3663114309,408.7999878,1.428569198,408.7999878,2.964703083,408.7999878,1.16151464,408.7999878,0.2953107357,
408.3999939,0.3664200902,408.3999939,1.417881131,408.3999939,2.943686962,408.3999939,1.15370357,408.3999939,0.2936058939,
408,0.3665131629,408,1.406771302,408,2.923954725,408,1.145009995,408,0.2916861176,
407.6000061,0.3666052818,407.6000061,1.395204902,407.6000061,2.902385712,407.6000061,1.136146665,407.6000061,0.2894903123,
407.1999817,0.3667072654,407.1999817,1.383276343,407.1999817,2.879694939,407.1999817,1.126567602,407.1999817,0.2877730429,
406.7999878,0.3667381108,406.7999878,1.370898962,406.7999878,2.858166218,406.7999878,1.117174387,406.7999878,0.2857055664,
406.3999939,0.3667601645,406.3999939,1.357893586,406.3999939,2.829946518,406.3999939,1.107159734,406.3999939,0.283750385,
406,0.3669130206,406,1.344535828,406,2.806397676,406,1.096861243,406,0.2815690935,
405.6000061,0.3670898974,405.6000061,1.330371857,405.6000061,2.779684782,405.6000061,1.086165547,405.6000061,0.2793200612,
405.1999817,0.3670426607,405.1999817,1.316150904,405.1999817,2.752060175,405.1999817,1.0753901,405.1999817,0.2771144509,
404.7999878,0.3671996891,404.7999878,1.301756144,404.7999878,2.723938227,404.7999878,1.064066768,404.7999878,0.2746766508,
404.3999939,0.3672980666,404.3999939,1.287094474,404.3999939,2.695536852,404.3999939,1.052617431,404.3999939,0.2724973559,
404,0.3673846722,404,1.272261977,404,2.666319609,404,1.041035533,404,0.2701236308,
403.6000061,0.3675156534,403.6000061,1.256959796,403.6000061,2.636059284,403.6000061,1.029013872,403.6000061,0.2677913606,
403.1999817,0.36754933,403.1999817,1.241698742,403.1999817,2.605686903,403.1999817,1.017802596,403.1999817,0.2654699385,
402.7999878,0.3677393794,402.7999878,1.226721168,402.7999878,2.576806307,402.7999878,1.00564158,402.7999878,0.2629706264,
402.3999939,0.367721647,402.3999939,1.211156249,402.3999939,2.547027826,402.3999939,0.9935606122,402.3999939,0.2608519197,
402,0.3678444326,402,1.195942402,402,2.515761614,402,0.9822521806,402,0.2586426735,
401.6000061,0.3680079579,401.6000061,1.181067348,401.6000061,2.487264156,401.6000061,0.9704221487,401.6000061,0.25631392,
401.1999817,0.3680047393,401.1999817,1.166226864,401.1999817,2.457516909,401.1999817,0.9591168165,401.1999817,0.2543052435,
400.7999878,0.368144691,400.7999878,1.151714325,400.7999878,2.429883242,400.7999878,0.947622776,400.7999878,0.2520174086,
400.3999939,0.368412137,400.3999939,1.137037396,400.3999939,2.399383068,400.3999939,0.9362878203,400.3999939,0.2497549355,
400,0.3684135675,400,1.12327826,400,2.373788357,400,0.9259232283,400,0.2477569282,
399.6000061,0.3684298098,399.6000061,1.109758735,399.6000061,2.347732067,399.6000061,0.9153166413,399.6000061,0.245868355,
399.1999817,0.3685178459,399.1999817,1.097152948,399.1999817,2.320982456,399.1999817,0.905323565,399.1999817,0.243942529,
398.7999878,0.3684824109,398.7999878,1.084990859,398.7999878,2.296947479,398.7999878,0.8959985375,398.7999878,0.2424724996,
398.3999939,0.368733108,398.3999939,1.072987556,398.3999939,2.27355361,398.3999939,0.8865783811,398.3999939,0.2403975874,
398,0.368873179,398,1.061636806,398,2.250658274,398,0.8781226277,398,0.2387874275,
397.6000061,0.3689949512,397.6000061,1.050977349,397.6000061,2.230050087,397.6000061,0.8697378635,397.6000061,0.2374769151,
397.1999817,0.3691943586,397.1999817,1.041165948,397.1999817,2.20943284,397.1999817,0.861926496,397.1999817,0.2359941602,
396.7999878,0.36919415,396.7999878,1.031689048,396.7999878,2.190749645,396.7999878,0.8547574282,396.7999878,0.2347323447,
396.3999939,0.3693875372,396.3999939,1.022994161,396.3999939,2.173923969,396.3999939,0.848105073,396.3999939,0.2334554493,
396,0.3693787158,396,1.015370607,396,2.157674789,396,0.8422091007,396,0.2324292362,
395.6000061,0.3695266545,395.6000061,1.007881999,395.6000061,2.142977715,395.6000061,0.836320281,395.6000061,0.2313155383,
395.1999817,0.36979267,395.1999817,1.000844836,395.1999817,2.129500628,395.1999817,0.8308424354,395.1999817,0.230309248,
394.7999878,0.3697520494,394.7999878,0.9948770404,394.7999878,2.117008686,394.7999878,0.8259586096,394.7999878,0.2295681387,
394.3999939,0.3698637187,394.3999939,0.9891297221,394.3999939,2.10621357,394.3999939,0.8216085434,394.3999939,0.2287844419,
394,0.369861871,394,0.9838107228,394,2.095457792,394,0.8176807761,394,0.2281018496,
393.6000061,0.3701717257,393.6000061,0.9793326855,393.6000061,2.086468697,393.6000061,0.8140321374,393.6000061,0.2274183631,
393.1999817,0.3702845573,393.1999817,0.9755660892,393.1999817,2.078238964,393.1999817,0.8110479712,393.1999817,0.2268958986,
392.7999878,0.3705486953,392.7999878,0.971547544,392.7999878,2.070561171,392.7999878,0.8080516458,392.7999878,0.2264600843,
392.3999939,0.3704755604,392.3999939,0.9684898257,392.3999939,2.063360691,392.3999939,0.8055645823,392.3999939,0.2260689139,
392,0.3707571626,392,0.9653243423,392,2.056879044,392,0.8032432199,392,0.2256571651,
391.6000061,0.3707489371,391.6000061,0.9628881216,391.6000061,2.052746058,391.6000061,0.8012099862,391.6000061,0.225489229,
391.1999817,0.3709019721,391.1999817,0.9605923295,391.1999817,2.048697233,391.1999817,0.7993497252,391.1999817,0.225111112,
390.7999878,0.3710228801,390.7999878,0.9584395289,390.7999878,2.043946266,390.7999878,0.7977859378,390.7999878,0.2249107659,
390.3999939,0.3711282313,390.3999939,0.956517756,390.3999939,2.040361643,390.3999939,0.7966482043,390.3999939,0.2248721868,
390,0.3711838424,390,0.9553658366,390,2.037722826,390,0.7954130173,390,0.2246789932,
389.6000061,0.3713188469,389.6000061,0.9536483288,389.6000061,2.035611868,389.6000061,0.7940964103,389.6000061,0.2245370597,
389.1999817,0.3713124692,389.1999817,0.9527433515,389.1999817,2.032714128,389.1999817,0.7934646606,389.1999817,0.2247350961,
388.7999878,0.3715812862,388.7999878,0.9515973926,388.7999878,2.031173229,388.7999878,0.792447865,388.7999878,0.2244448215,
388.3999939,0.3719159961,388.3999939,0.9504426718,388.3999939,2.027886868,388.3999939,0.7914813757,388.3999939,0.2240495533,
388,0.3719280362,388,0.9497057199,388,2.026836157,388,0.7910569906,388,0.2240879834,
387.6000061,0.3719988167,387.6000061,0.948821187,387.6000061,2.025966883,387.6000061,0.7907602787,387.6000061,0.2243185788,
387.1999817,0.3720960319,387.1999817,0.9480160475,387.1999817,2.024544239,387.1999817,0.7899786234,387.1999817,0.2243168354,
386.7999878,0.3723144829,386.7999878,0.9471898675,386.7999878,2.022897243,386.7999878,0.7890367508,386.7999878,0.2242116332,
386.3999939,0.3724810481,386.3999939,0.9465142488,386.3999939,2.022069693,386.3999939,0.7887129188,386.3999939,0.2241859138,
386,0.3725678921,386,0.9458696842,386,2.020002842,386,0.788177073,386,0.2240631282,
385.6000061,0.3726674318,385.6000061,0.945120275,385.6000061,2.019627571,385.6000061,0.7878719568,385.6000061,0.2242013514,
385.1999817,0.3729588687,385.1999817,0.9442206621,385.1999817,2.018063068,385.1999817,0.7870114446,385.1999817,0.2239548266,
384.7999878,0.3729598224,384.7999878,0.9432359934,384.7999878,2.016664505,384.7999878,0.7866010666,384.7999878,0.2241523862,
384.3999939,0.3730418384,384.3999939,0.9424021244,384.3999939,2.015066385,384.3999939,0.7858722806,384.3999939,0.2242613882,
384,0.3731673956,384,0.9414963126,384,2.013518095,384,0.7853220105,384,0.2241428047,
383.6000061,0.3732374609,383.6000061,0.9408099055,383.6000061,2.011534452,383.6000061,0.7845920324,383.6000061,0.2240764946,
383.1999817,0.3735471368,383.1999817,0.9398419857,383.1999817,2.009562016,383.1999817,0.7835994959,383.1999817,0.2240010351,
382.7999878,0.3737441301,382.7999878,0.9387508035,382.7999878,2.008641481,382.7999878,0.7829942107,382.7999878,0.2236983329,
382.3999939,0.3738968968,382.3999939,0.9374185801,382.3999939,2.006383181,382.3999939,0.7820745111,382.3999939,0.2237276733,
382,0.3740074337,382,0.9364822507,382,2.003319263,382,0.7811111212,382,0.2239545137,
381.6000061,0.3740924597,381.6000061,0.9349139929,381.6000061,2.00110817,381.6000061,0.7803814411,381.6000061,0.2237668037,
381.1999817,0.3743777573,381.1999817,0.9334775805,381.1999817,1.998213887,381.1999817,0.7794396877,381.1999817,0.2233475298,
380.7999878,0.3745038807,380.7999878,0.932040453,380.7999878,1.995530248,380.7999878,0.7782694697,380.7999878,0.223240912,
380.3999939,0.3744627237,380.3999939,0.9309783578,380.3999939,1.993618488,380.3999939,0.777323842,380.3999939,0.2231393009,
380,0.3747380376,380,0.9292573929,380,1.989607573,380,0.776039362,380,0.2228193283,
379.6000061,0.3748334348,379.6000061,0.9273632765,379.6000061,1.986851335,379.6000061,0.7748985291,379.6000061,0.2227795571,
379.1999817,0.3749103844,379.1999817,0.925665319,379.1999817,1.982629538,379.1999817,0.7733906507,379.1999817,0.2222905308,
378.7999878,0.3751333356,378.7999878,0.923715651,378.7999878,1.978546143,378.7999878,0.7720075846,378.7999878,0.222072795,
378.3999939,0.375307411,378.3999939,0.9212152362,378.3999939,1.974607587,378.3999939,0.76992172,378.3999939,0.2217028886,
378,0.3755953312,378,0.9186424613,378,1.969866037,378,0.768191576,378,0.2213128358,
377.6000061,0.3758631051,377.6000061,0.9156634212,377.6000061,1.964382768,377.6000061,0.7659657001,377.6000061,0.2208344936,
377.1999817,0.3759198487,377.1999817,0.913051188,377.1999817,1.957769275,377.1999817,0.7639762759,377.1999817,0.2204921842,
376.7999878,0.3760726452,376.7999878,0.9094720483,376.7999878,1.951852322,376.7999878,0.761615634,376.7999878,0.2201328725,
376.3999939,0.3762220144,376.3999939,0.9061532021,376.3999939,1.944970727,376.3999939,0.758697927,376.3999939,0.2195941061,
376,0.3763462007,376,0.9020411968,376,1.937532902,376,0.7559627295,376,0.2190633416,
375.6000061,0.3765362799,375.6000061,0.8975243568,375.6000061,1.929477692,375.6000061,0.7524115443,375.6000061,0.218491599,
375.1999817,0.3765003383,375.1999817,0.8933705688,375.1999817,1.919755101,375.1999817,0.7493811846,375.1999817,0.2180264592,
374.7999878,0.37681669,374.7999878,0.8884099126,374.7999878,1.910930634,374.7999878,0.7453529239,374.7999878,0.2170387655,
374.3999939,0.3768307269,374.3999939,0.88312006,374.3999939,1.901068449,374.3999939,0.7414283156,374.3999939,0.2164015472,
374,0.3770313561,374,0.877460897,374,1.890245318,374,0.7372059226,374,0.2157978266,
373.6000061,0.3772089481,373.6000061,0.8714822531,373.6000061,1.878527761,373.6000061,0.732776165,373.6000061,0.2148302495,
373.1999817,0.37736094,373.1999817,0.8655355573,373.1999817,1.865814805,373.1999817,0.7280388474,373.1999817,0.2140052319,
372.7999878,0.3775962889,372.7999878,0.8589521646,372.7999878,1.853408933,372.7999878,0.7231527567,372.7999878,0.2130146623,
372.3999939,0.3778240681,372.3999939,0.8523721695,372.3999939,1.841015697,372.3999939,0.7178226709,372.3999939,0.2119043469,
372,0.3779438436,372,0.8456541896,372,1.827222228,372,0.7128180861,372,0.2111729532,
371.6000061,0.3781019449,371.6000061,0.8388425708,371.6000061,1.813951015,371.6000061,0.7076523304,371.6000061,0.2101067156,
371.1999817,0.3782818317,371.1999817,0.831451416,371.1999817,1.799755216,371.1999817,0.7018601894,371.1999817,0.2090583295,
370.7999878,0.3783452809,370.7999878,0.8243533969,370.7999878,1.785898328,370.7999878,0.696814239,370.7999878,0.2082415521,
370.3999939,0.3785743415,370.3999939,0.8168201447,370.3999939,1.771018624,370.3999939,0.6908213496,370.3999939,0.2071669251,
370,0.3786384165,370,0.8091000319,370,1.755860448,370,0.6849615574,370,0.2061436325,
369.6000061,0.3786411881,369.6000061,0.801915288,369.6000061,1.741704702,369.6000061,0.6792555451,369.6000061,0.2053636312,
369.1999817,0.378868103,369.1999817,0.7943009734,369.1999817,1.727451086,369.1999817,0.6736637354,369.1999817,0.2041872144,
368.7999878,0.3788844943,368.7999878,0.7871564627,368.7999878,1.712737799,368.7999878,0.6678839326,368.7999878,0.2033117265,
368.3999939,0.379110992,368.3999939,0.7795403004,368.3999939,1.69760263,368.3999939,0.6620941758,368.3999939,0.2021806836,
368,0.3793408275,368,0.7721162438,368,1.683533907,368,0.6563184261,368,0.2012184113,
367.6000061,0.379681468,367.6000061,0.7643909454,367.6000061,1.668230295,367.6000061,0.6503462791,367.6000061,0.1999655664,
367.1999817,0.3798054457,367.1999817,0.7571388483,367.1999817,1.653952003,367.1999817,0.6449247599,367.1999817,0.1991407126,
366.7999878,0.3799053431,366.7999878,0.7501501441,366.7999878,1.64023006,366.7999878,0.6392582655,366.7999878,0.1983160377,
366.3999939,0.3800166845,366.3999939,0.7431154251,366.3999939,1.626186013,366.3999939,0.6338995099,366.3999939,0.1973641366,
366,0.3801098764,366,0.7365091443,366,1.613183141,366,0.6284485459,366,0.1963822842,
365.6000061,0.380297184,365.6000061,0.7295742035,365.6000061,1.599299073,365.6000061,0.6231286526,365.6000061,0.1954501867,
365.1999817,0.3801835179,365.1999817,0.7229580283,365.1999817,1.586533785,365.1999817,0.6182977557,365.1999817,0.1949108392,
364.7999878,0.3803017735,364.7999878,0.7165355086,364.7999878,1.573185563,364.7999878,0.6132184863,364.7999878,0.1939806789,
