Nicco;Model;Eva;Jasmijn;Mads;Koen;Koen-AC;fl-AT;fl-AF;;;;;;
0,328202316;0,39921248;;;;;;;;;;;;;
0,326898643;0,398100376;;;;;;;;;;;;;
0,326104113;0,397222817;;;;;;;;;;;;;
0,325570354;0,396524668;;;;;;;;;;;;;
0,325124571;0,395765841;;;;;;;;;;;;;
0,324711928;0,39554292;;;;;;;;;;;;;
0,324571797;0,395110011;;;;;;;;;;;;;
0,324330875;0,395301729;;;;;;;;;;;;;
0,324344256;0,395241499;;;;;;;;;;;;;
0,32440255;0,395365238;;;;;;;;;;;;;
0,325046071;0,395688295;;;;;;;;;;;;;
0,325339952;0,396402985;;;;;;;;;;;;;
0,326134959;0,397382319;;;;;;;;;;;;;
0,326622644;0,397865415;;;;;;;;;;;;;
0,327849099;0,398897201;;;;;;;;;;;;;
